step,loss_function,target_value,elapsed_time
1600,4.92315e-15,1.81270e-01,304
1700,4.92315e-15,3.61646e+02,305
1800,4.92315e-15,4.08453e-01,305
1900,4.92315e-15,1.81270e-01,306
2000,4.92315e-15,1.81270e-01,307
0,5.28223e-15,1.81270e-01,307
100,5.28223e-15,3.56982e+02,307
200,5.28223e-15,1.81270e-01,308
300,5.28223e-15,1.81270e-01,309
400,5.28223e-15,1.81270e-01,309
500,5.28223e-15,1.81270e-01,310
600,5.28223e-15,1.81270e-01,311
700,5.28223e-15,1.81270e-01,312
800,5.28223e-15,1.81270e-01,312
900,5.28223e-15,1.81270e-01,313
1000,5.28223e-15,1.81270e-01,314
1100,5.28223e-15,1.81270e-01,314
1200,5.28223e-15,1.81270e-01,315
1300,5.28223e-15,1.81270e-01,316
1400,5.28223e-15,1.81270e-01,316
1500,5.28223e-15,1.81270e-01,317
1600,5.28223e-15,1.81270e-01,318
1700,5.28223e-15,1.81270e-01,319
1800,5.28223e-15,1.81270e-01,319
1900,5.28223e-15,1.81270e-01,320
2000,5.28223e-15,3.33489e+02,321
0,5.49560e-15,-3.33145e+02,321
100,5.49560e-15,1.81270e-01,322
200,5.49560e-15,1.81270e-01,322
300,5.49560e-15,1.81270e-01,323
400,5.49560e-15,1.81270e-01,324
500,5.49560e-15,-2.38608e+01,324
600,5.49560e-15,1.81270e-01,325
700,5.49560e-15,1.81270e-01,326
800,5.49560e-15,1.81270e-01,327
900,5.49560e-15,1.81270e-01,327
1000,5.49560e-15,1.81270e-01,328
1100,5.49560e-15,1.81270e-01,329
1200,5.49560e-15,1.81270e-01,330
1300,5.49560e-15,2.18478e-01,330
1400,5.49560e-15,-3.61243e+02,331
1500,5.49560e-15,1.81270e-01,332
1600,5.49560e-15,1.81270e-01,332
1700,5.49560e-15,1.81270e-01,333
1800,5.49560e-15,1.81270e-01,334
1900,5.49560e-15,1.81270e-01,335
2000,5.49560e-15,1.81270e-01,335
0,5.65520e-15,1.81270e-01,335
100,5.65520e-15,1.81270e-01,336
200,5.65520e-15,1.81270e-01,337
300,5.65520e-15,1.81270e-01,338
400,5.65520e-15,1.81270e-01,338
500,5.65520e-15,1.81270e-01,339
600,5.65520e-15,-3.18722e+01,340
700,5.65520e-15,1.81270e-01,340
800,5.65520e-15,1.81270e-01,341
900,5.65520e-15,1.81270e-01,342
1000,5.65520e-15,1.81270e-01,343
1100,5.65520e-15,1.81270e-01,343
1200,5.65520e-15,1.81270e-01,344
1300,5.65520e-15,-3.61243e+02,345
1400,5.65520e-15,1.81270e-01,346
1500,5.65520e-15,1.81270e-01,346
1600,5.65520e-15,1.81270e-01,347
1700,5.65520e-15,1.81270e-01,348
1800,5.65520e-15,1.81270e-01,348
1900,5.65520e-15,1.81270e-01,349
2000,5.65520e-15,1.81270e-01,350
0,7.01262e-15,1.81270e-01,350
100,7.01262e-15,1.81270e-01,351
200,7.01262e-15,1.81270e-01,351
300,7.01262e-15,1.81270e-01,352
400,7.01262e-15,1.81270e-01,353
500,7.01262e-15,1.81270e-01,353
600,7.01262e-15,1.81270e-01,354
700,7.01262e-15,1.81270e-01,355
800,7.01262e-15,1.81270e-01,356
900,7.01262e-15,1.81270e-01,356
1000,7.01262e-15,1.81270e-01,357
1100,7.01262e-15,-1.16888e+02,358
1200,7.01262e-15,1.81270e-01,358
1300,7.01262e-15,1.81270e-01,359
1400,7.01262e-15,1.81270e-01,360
1500,7.01262e-15,1.81270e-01,360
1600,6.99961e-15,1.81270e-01,361
1700,6.99961e-15,1.81270e-01,362
1800,6.99961e-15,1.81270e-01,363
1900,6.99961e-15,1.81270e-01,363
2000,6.99961e-15,1.81270e-01,364
0,5.21024e-15,1.81270e-01,364
100,5.21024e-15,1.81270e-01,365
200,5.21024e-15,1.81270e-01,365
300,5.21024e-15,3.21532e+01,366
400,5.21024e-15,1.81270e-01,367
500,5.21024e-15,1.81270e-01,367
600,5.21024e-15,1.81270e-01,368
700,5.21024e-15,2.39706e+01,369
800,5.21024e-15,1.81270e-01,370
900,5.21024e-15,1.81270e-01,370
1000,5.21024e-15,1.81270e-01,371
1100,5.21024e-15,1.81270e-01,372
1200,5.21024e-15,1.81270e-01,372
1300,5.21024e-15,1.81270e-01,373
1400,5.21024e-15,1.81270e-01,374
1500,5.21024e-15,1.81270e-01,375
1600,5.21024e-15,1.81270e-01,375
1700,5.21024e-15,1.81270e-01,376
1800,5.21024e-15,1.81270e-01,377
1900,5.21024e-15,1.81270e-01,377
2000,5.21024e-15,1.81270e-01,378
0,6.65093e-15,1.81270e-01,378
100,6.65093e-15,1.81270e-01,379
200,6.65093e-15,1.81270e-01,379
300,6.65093e-15,1.81270e-01,380
400,6.65093e-15,1.81270e-01,381
500,6.65093e-15,1.81270e-01,382
600,6.65093e-15,1.81270e-01,382
700,6.64833e-15,1.81270e-01,383
800,6.64833e-15,1.81270e-01,384
900,6.64833e-15,1.81270e-01,385
1000,6.64833e-15,1.81270e-01,385
1100,6.64833e-15,1.81270e-01,386
1200,6.64833e-15,1.81270e-01,387
1300,6.64833e-15,-3.33145e+02,387
1400,6.64833e-15,1.81270e-01,388
1500,6.64833e-15,1.81270e-01,389
1600,6.64833e-15,1.81270e-01,390
1700,6.64833e-15,1.81270e-01,390
1800,6.64833e-15,1.81270e-01,391
1900,6.64833e-15,1.81270e-01,392
2000,6.64833e-15,1.81270e-01,392
0,5.27182e-15,1.81270e-01,392
100,5.27182e-15,1.81270e-01,393
200,5.27182e-15,1.81270e-01,394
300,5.27182e-15,1.81270e-01,395
400,5.27182e-15,1.81270e-01,395
500,5.27182e-15,1.81270e-01,396
600,5.27182e-15,1.81270e-01,397
700,5.27182e-15,1.81270e-01,398
800,5.27182e-15,1.81270e-01,398
900,5.27182e-15,1.81270e-01,399
1000,5.27182e-15,-3.61243e+02,400
1100,5.27182e-15,1.81270e-01,400
1200,5.27182e-15,1.81270e-01,401
1300,5.27182e-15,1.81270e-01,402
1400,5.25881e-15,1.81270e-01,403
1500,5.25881e-15,1.81270e-01,403
1600,5.25881e-15,1.81270e-01,404
1700,5.25881e-15,1.81270e-01,405
1800,5.25881e-15,1.81270e-01,405
1900,5.25881e-15,1.16224e+02,406
2000,5.25881e-15,1.81270e-01,407
0,5.67341e-15,1.81270e-01,407
100,5.67341e-15,1.81270e-01,408
200,5.67341e-15,1.81270e-01,408
300,5.67341e-15,1.81270e-01,409
400,5.67341e-15,1.81270e-01,410
500,5.67341e-15,1.81270e-01,410
600,5.67341e-15,1.81270e-01,411
700,5.67341e-15,3.56964e+02,412
800,5.67341e-15,1.81270e-01,413
900,5.67341e-15,1.81270e-01,413
1000,5.67341e-15,1.81270e-01,414
1100,5.67341e-15,1.81270e-01,415
1200,5.67341e-15,1.81270e-01,416
1300,5.67341e-15,1.81270e-01,416
1400,5.67341e-15,1.81270e-01,417
1500,5.67341e-15,1.81270e-01,418
1600,5.67341e-15,1.81270e-01,419
1700,5.67341e-15,3.21532e+01,419
1800,5.67341e-15,1.81270e-01,420
1900,5.67341e-15,1.81270e-01,421
2000,5.67341e-15,1.81270e-01,422
0,6.36297e-15,1.81270e-01,422
100,6.36297e-15,1.81270e-01,422
200,6.36297e-15,1.81270e-01,423
300,6.36297e-15,1.81270e-01,424
400,6.36297e-15,1.81270e-01,425
500,6.36297e-15,1.81270e-01,425
600,6.36297e-15,1.81270e-01,426
700,6.36297e-15,1.81270e-01,427
800,6.36297e-15,1.81270e-01,428
900,6.36297e-15,-6.64979e+02,428
1000,6.36297e-15,1.81270e-01,429
1100,6.36297e-15,-3.13841e+00,430
1200,6.36297e-15,1.81270e-01,431
1300,6.36297e-15,1.81270e-01,431
1400,6.36297e-15,1.81270e-01,432
1500,6.36297e-15,1.81270e-01,433
1600,6.36297e-15,-1.50683e-01,433
1700,6.36297e-15,1.81270e-01,434
1800,6.36297e-15,1.81270e-01,435
1900,6.36297e-15,1.81270e-01,436
2000,6.36297e-15,3.33554e+02,436
0,6.29358e-15,2.10387e-01,436
100,6.29358e-15,1.81270e-01,437
200,6.29358e-15,1.81270e-01,438
300,6.29358e-15,1.81270e-01,439
400,6.29358e-15,-8.14476e+01,439
500,6.29358e-15,1.81270e-01,440
600,6.29358e-15,1.81270e-01,441
700,6.29358e-15,1.52153e-01,441
800,6.29358e-15,1.81270e-01,442
900,6.29358e-15,1.81270e-01,443
1000,6.29358e-15,1.81270e-01,444
1100,6.29358e-15,1.81270e-01,444
1200,6.29358e-15,1.81270e-01,445
1300,6.29358e-15,1.81270e-01,446
1400,6.29358e-15,1.81270e-01,447
1500,6.29358e-15,1.81270e-01,447
1600,6.29358e-15,3.33483e+02,448
1700,6.29358e-15,1.81270e-01,449
1800,6.29358e-15,1.81270e-01,449
1900,6.29358e-15,1.81270e-01,450
2000,6.29358e-15,1.81270e-01,451
0,5.76275e-15,1.81270e-01,451
100,5.76275e-15,1.81270e-01,452
200,5.74280e-15,1.81270e-01,452
300,5.74280e-15,1.81270e-01,453
400,5.74280e-15,1.81270e-01,454
500,5.74280e-15,1.81270e-01,454
