step,loss_function,target_value,elapsed_time
1000,1.74506e-03,2.44198e-01,261
1100,1.75070e-03,2.47865e-01,262
1200,1.76228e-03,2.86460e-01,262
1300,1.75892e-03,2.63917e-01,263
1400,1.71068e-03,3.15527e-01,264
1500,1.71053e-03,4.66807e-01,265
1600,1.69013e-03,2.66914e-01,265
1700,1.70393e-03,4.63908e-01,266
1800,1.71657e-03,2.89862e-01,267
1900,1.68445e-03,4.84636e-01,267
2000,1.71943e-03,4.75701e-01,268
0,1.75541e-03,3.21521e-01,268
100,1.55675e-03,1.78876e-01,269
200,1.58202e-03,2.07336e-01,270
300,1.61586e-03,2.73391e-01,270
400,1.64029e-03,4.29001e-01,271
500,1.62621e-03,2.76340e-01,272
600,1.61294e-03,3.81931e-01,273
700,1.61673e-03,3.53049e-01,273
800,1.62148e-03,2.33153e-01,274
900,1.61738e-03,1.80136e-01,275
1000,1.59905e-03,2.21325e-01,275
1100,1.59342e-03,2.60780e-01,276
1200,1.58506e-03,2.67528e-01,277
1300,1.57377e-03,2.47253e-01,278
1400,1.56579e-03,2.77968e-01,278
1500,1.55773e-03,3.16181e-01,279
1600,1.55909e-03,1.31858e-01,280
1700,1.57256e-03,1.66925e-01,281
1800,1.55701e-03,3.46060e-01,281
1900,1.55930e-03,2.35368e-01,282
2000,1.56802e-03,2.70505e-01,283
0,2.70966e-03,3.20670e-01,283
100,1.84439e-03,1.66643e-01,284
200,1.60294e-03,4.17143e-01,284
300,1.56050e-03,2.84908e-01,285
400,1.53723e-03,2.36222e-01,286
500,1.51056e-03,7.39192e-02,286
600,1.52987e-03,3.63689e-01,287
700,1.49599e-03,4.80310e-01,288
800,1.51030e-03,3.84895e-01,289
900,1.49781e-03,3.28332e-01,289
1000,1.51584e-03,2.35299e-01,290
1100,1.49681e-03,2.98677e-01,291
1200,1.48933e-03,1.46463e-01,292
1300,1.49837e-03,1.59551e-01,292
1400,1.49115e-03,2.79490e-01,293
1500,1.48116e-03,2.78217e-01,294
1600,1.48909e-03,2.08206e-01,294
1700,1.50656e-03,2.99827e-01,295
1800,1.48028e-03,2.89037e-01,296
1900,1.46704e-03,8.99422e-02,297
2000,1.45373e-03,2.61771e-01,297
0,1.79304e-03,5.65155e-01,297
100,1.29233e-03,2.15956e-01,298
200,1.23845e-03,2.90264e-01,299
300,1.18845e-03,3.28801e-01,300
400,1.19133e-03,2.98203e-01,300
500,1.18364e-03,3.07630e-01,301
600,1.17988e-03,4.91909e-01,302
700,1.17117e-03,2.22735e-01,302
800,1.17022e-03,2.49375e-01,303
900,1.18301e-03,3.49631e-01,304
1000,1.18545e-03,2.96531e-01,305
1100,1.15907e-03,1.11615e-01,305
1200,1.15937e-03,3.21778e-01,306
1300,1.16116e-03,1.83966e-01,307
1400,1.15141e-03,3.20988e-01,307
1500,1.13491e-03,3.03847e-01,308
1600,1.14930e-03,4.08875e-01,309
1700,1.13067e-03,3.31704e-01,310
1800,1.11586e-03,2.34343e-01,310
1900,1.11606e-03,3.30678e-01,311
2000,1.11159e-03,2.96599e-01,312
